koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_disposition,koi_prad_log,koi_depth_log,koi_teq_log,koi_insol_log,koi_model_snr_log
0.935115863,1.6172,64.8,1.05,2124.0,4811.82,21.6,0,0,0,0,5874.0,4.252,1.297,13.615,CONFIRMED,0.7178397931503169,4.186619838331271,7.661527081358517,8.479038469891938,3.1179499062782403
3.57551429,2.364,92.8,0.89,1061.0,299.19,16.6,0,0,0,0,5213.0,4.434,0.917,13.93,CONFIRMED,0.636576829071551,4.541164856012179,6.967909201801884,5.704415607518618,2.8678989020441064
1.791877025,1.166,46.1,1.48,2223.0,5787.99,12.5,0,0,0,0,6002.0,3.841,2.139,12.599,CANDIDATE,0.9082585601768908,3.8522730010223722,7.707062655370473,8.663713116663452,2.6026896854443837
136.205112,5.568,1209.3,2.35,248.0,0.89,20.0,0,0,0,0,4648.0,4.631,0.675,15.839,CONFIRMED,1.208960345836975,7.0986235417445585,5.517452896464707,0.636576829071551,3.044522437723423
6.30922043,1.3251,691.2,1.37,606.0,31.73,22.5,0,0,0,0,4380.0,4.71,0.53,15.906,CONFIRMED,0.8628899551470399,6.539874931201244,6.408528791059498,3.4882920885130893,3.157000421150113
2.94194296,2.056,278.0,1.22,988.0,225.15,18.2,0,0,0,0,4901.0,4.544,0.758,15.29,CONFIRMED,0.7975071958841881,5.631211781821365,6.8966943316227125,5.421198495923853,2.9549102790337356
145.881936,11.342,156.9,1.8,424.0,7.63,11.2,0,0,0,0,6052.0,4.183,1.424,13.716,CANDIDATE,1.0296194171811583,5.061961921261596,6.052089168924417,2.1552445050953364,2.501435951739211
1.146934644,1.7247,256.2,1.39,1554.0,1382.04,19.7,0,0,1,0,5423.0,4.502,0.862,15.754,FALSE POSITIVE,0.8712933659434192,5.549853992363464,7.349230824613334,7.232039253878466,3.0301337002713233
1.245353252,2.152,224.2,1.48,1704.0,1996.55,20.3,0,0,0,1,5982.0,4.493,0.96,15.895,FALSE POSITIVE,0.9082585601768908,5.4169888962655355,7.4413203897176174,7.599676708616264,3.0587070727153796
82.2001239,10.627,233.9,2.57,525.0,17.96,47.9,0,0,0,0,5758.0,4.072,1.704,11.696,CONFIRMED,1.2725655957915476,5.459159891664867,6.26530121273771,2.942331496826876,3.8897773964808264
15.3626052,3.736,468.3,1.8,608.0,32.23,19.7,0,0,0,0,5011.0,4.484,0.851,15.384,CONFIRMED,1.0296194171811583,6.151242222800372,6.411818267709897,3.503453082366503,3.0301337002713233
0.843379985,1.4474,343.3,1.7,1541.0,1329.99,53.6,0,0,0,0,4818.0,4.481,0.856,14.975,CONFIRMED,0.9932517730102834,5.841513370344478,7.340835554123275,7.193678305218879,4.000033882750859
6.56606941,1.8455,402.4,1.83,777.0,86.27,25.8,0,0,0,0,4818.0,4.481,0.856,14.975,CONFIRMED,1.0402767116551463,5.999928625520111,6.656726524178391,4.46900676117522,3.288401887516811
10.49566303,4.7356,106.1,1.34,1009.0,244.59,48.7,0,0,0,0,6214.0,4.238,1.297,10.5,CONFIRMED,0.8501509293696101,4.673762977453703,6.917705609835305,5.503663478831665,3.906004933102583
2.50343279,1.534,1156.0,20.23,1147.0,408.12,13.2,0,0,0,0,5174.0,4.483,0.84,15.601,CANDIDATE,3.055415275715165,7.053585727193677,7.045776576879511,6.014008511542876,2.653241964607215
96.4562198,11.195,950.5,9.1,727.0,65.96,54.6,0,0,0,0,7029.0,3.806,2.704,12.998,CANDIDATE,2.312535423847214,6.858039686736205,6.590301048196686,4.20409542618122,4.018183201256536
44.5643831,7.874,360.5,5.8,940.0,184.67,27.0,0,0,0,0,7029.0,3.806,2.704,12.998,CANDIDATE,1.916922612182061,5.890262041598819,6.846943139585379,5.22397090441938,3.332204510175204
1.34155642,1.6462,58.2,0.74,1642.0,1715.26,23.7,0,0,0,0,5779.0,4.44,0.97,12.299,CONFIRMED,0.5538851132264376,4.0809215418899605,7.404279118037268,7.447902783722162,3.2068032436339315
8.48299282,2.505,69.1,0.8,879.0,141.04,21.3,0,0,0,0,5827.0,4.471,0.933,12.147,CONFIRMED,0.5877866649021191,4.249922794040544,6.779921907472252,4.956108708074887,3.104586678466073
0.665025941,1.7542,104.7,1.11,2174.0,5246.66,26.5,0,0,0,0,5884.0,4.408,1.07,14.758,CONFIRMED,0.7466879474879752,4.660604892876192,7.684783943522785,8.565537541939818,3.3141860046725258
234.635652,6.965,868.5,2.56,267.0,1.2,26.7,0,0,0,0,5422.0,4.481,0.885,14.607,CONFIRMED,1.269760544863939,6.767918333794338,5.5909869805108565,0.7884573603642702,3.3214324131932926
253.374581,22.889,1104.0,19.25,555.0,22.41,99.9,0,0,0,0,5177.0,3.216,5.949,11.893,CANDIDATE,3.0081547935525483,7.007600613951853,6.320768294250582,3.1531632815028194,4.6141299273595635
13.32191461,6.213,133.5,2.88,1299.0,672.06,24.3,0,0,0,0,6995.0,3.925,2.274,13.228,CONFIRMED,1.355835153635182,4.901564199041894,7.170119543449628,6.511834478716893,3.2308043957334744
7.69994466,4.432,70.9,0.92,969.0,208.61,17.4,0,0,0,0,5727.0,4.328,1.104,13.421,CONFIRMED,0.6523251860396903,4.275276264727001,6.877296071497429,5.3452486612324694,2.91235066461494
4.77466043,3.804,54.3,0.81,1137.0,395.06,15.5,0,0,0,0,5727.0,4.328,1.104,13.421,CONFIRMED,0.5933268452777344,4.012772908528289,7.037027614686276,5.981565714928735,2.803360380906535
29.39337161,7.0445,327.0,2.5,698.0,55.98,69.7,0,0,0,0,6075.0,4.264,1.352,11.485,CONFIRMED,1.252762968495368,5.793013608384144,6.54965074223381,4.0427003290697625,4.258445572902527
2.164570593,1.2862,525.1,1.27,783.0,88.91,19.8,0,0,0,0,3941.0,4.713,0.554,15.877,CONFIRMED,0.8197798314933114,6.265491308736761,6.664409020350408,4.498809169996681,3.0349529867072724
12.4258343,28.1171,449.4,2.75,830.0,111.92,72.0,1,0,1,1,6185.0,4.472,0.991,14.865,FALSE POSITIVE,1.3217558399823195,6.110136076825481,6.7226297948554485,4.726679603385288,4.290459441148391
0.873227249,0.7948,221.8,1.68,2152.0,5053.02,21.9,0,0,1,0,6341.0,4.409,1.111,15.153,FALSE POSITIVE,0.9858167945227653,5.406274508053129,7.674617497364363,8.527939245201885,3.131136910560194
2.88878583,2.977,40.9,0.84,1423.0,969.05,17.2,0,0,0,0,5696.0,4.247,1.331,12.858,CONFIRMED,0.6097655716208943,3.735285826928092,7.261225091971921,6.877347616560711,2.9014215940827497
21.1181653,9.734,112.7,2.89,1110.0,359.11,26.3,0,0,0,0,6461.0,3.779,2.566,12.199,CANDIDATE,1.358409157630355,4.73356340075649,7.01301578963963,5.88640954033312,3.306886702190914
5.06092282,2.586,71.6,0.98,998.0,234.93,15.7,0,0,0,0,5637.0,4.492,0.911,13.346,CANDIDATE,0.6830968447064438,4.28496492183075,6.906754778648554,5.463535150858622,2.8154087194227095
7.37453336,3.745,304.4,87.08,1654.0,1770.84,33.1,0,0,1,0,5028.0,3.289,4.991,12.904,FALSE POSITIVE,4.478245492414424,5.721622392784532,7.411556287811163,7.479773833634602,3.529297384289471
87.9724227,14.638,866.7,3.39,446.0,9.37,64.6,0,0,0,0,5837.0,4.305,1.159,14.0,CONFIRMED,1.47932922708708,6.765846032799444,6.102558594613569,2.3389170222414357,4.183575695950044
0.568874717,1.2177,378.4,1.49,1796.0,2473.19,50.4,0,0,0,0,5223.0,4.593,0.78,15.23,CONFIRMED,0.9122827104766162,5.938591057500914,7.493873886783559,7.813668348710111,3.9396381724611196
0.910020582,1.7956,358.1,1.12,1127.0,380.16,29.9,0,0,0,0,4297.0,4.725,0.533,15.381,CANDIDATE,0.7514160886839212,5.883600901232037,7.028201432058005,5.9432192344799875,3.4307561839036995
22.023514,1.932,1670.0,4.79,639.0,39.45,10.2,0,0,1,0,5860.0,4.489,0.936,14.818,FALSE POSITIVE,1.7561322915849038,7.421177528595393,6.461468176353717,3.700066643504501,2.4159137783010487
1.07808492,0.8551,155.6,1.01,1417.0,951.61,22.9,0,0,0,0,4906.0,4.511,0.814,14.288,CANDIDATE,0.6981347220709844,5.053694783556702,7.257002707092073,6.859205585897216,3.173878458937465
56.5732318,4.188,688.5,2.69,356.0,3.79,21.6,0,0,0,0,4701.0,4.54,0.775,14.889,CONFIRMED,1.3056264580524357,6.5359666972333565,5.877735781779639,1.5665304114228238,3.1179499062782403
1.846861455,1.6605,648.6,2.23,1337.0,753.4,35.9,0,1,1,0,5591.0,4.559,0.86,15.881,FALSE POSITIVE,1.172482137234565,6.476356788847468,7.198931240688173,6.625922731319248,3.6082115510464816
3.568099612,3.2131,98.4,1.36,1407.0,926.89,52.5,0,0,0,0,6007.0,4.232,1.334,11.994,CONFIRMED,0.8586616190375187,4.599152113662528,7.249925536717988,6.832913191277675,3.979681653901961
132.9955503,7.436,1275.4,2.51,241.0,0.8,29.3,0,0,0,0,4523.0,4.636,0.659,15.028,CONFIRMED,1.2556160374777745,7.151798894404089,5.488937726156687,0.5877866649021191,3.4111477125153233
6.002548291,4.1628,202.0,2.33,1209.0,504.79,71.6,0,0,0,0,6204.0,4.269,1.36,12.73,CONFIRMED,1.2029723039923526,5.313205979041787,7.098375638590786,6.226121563380083,4.28496492183075
11.44865823,4.953,75.2,1.32,975.0,213.39,21.9,0,0,0,0,6204.0,4.269,1.36,12.73,CONFIRMED,0.8415671856782186,4.333361462692601,6.883462586413092,5.3677967863178395,3.131136910560194
24.85466504,9.182,776.2,7.61,1095.0,339.33,88.0,0,0,0,0,6967.0,3.864,2.527,12.059,CONFIRMED,2.1529243184396396,6.655697717503285,6.999422467507961,5.829915735129297,4.48863636973214
60.92818866,6.3336,755.6,2.78,467.0,11.28,120.1,0,0,0,0,5638.0,4.359,1.023,12.193,CONFIRMED,1.3297240096314962,6.628834712198929,6.148468295917647,2.5079719227189963,4.796616650559047
8.512037736,2.1861,597.8,2.14,839.0,117.11,102.2,0,0,0,0,5767.0,4.538,0.881,12.549,CONFIRMED,1.144222799920162,6.394927652545473,6.733401891837359,4.771616393623756,4.636668853047462
5.93720557,4.882,371.4,1.84,894.0,150.81,59.9,0,1,1,1,5857.0,4.633,0.712,13.799,FALSE POSITIVE,1.0438040521731147,5.919968545402912,6.796823718274855,5.022629738944624,4.109233174715851
5.93719982,3.95,175.6,1.47,1059.0,297.14,37.0,0,0,1,1,6102.0,4.457,1.026,13.021,FALSE POSITIVE,0.9042181506398859,5.173887288169859,6.966024187106113,5.697563174842284,3.6375861597263857
1.63345402,3.817,359.0,24.87,1750.0,2211.18,7.4,0,0,1,0,6283.0,4.372,1.091,12.179,FALSE POSITIVE,3.2530839961979376,5.886104031450156,7.467942332285852,7.701733733653396,2.128231705849268
3.247548814,2.5146,209.7,1.41,1181.0,460.67,51.6,0,0,0,0,5703.0,4.498,0.975,13.1,CONFIRMED,0.8796267475025636,5.350435320810143,7.074963197966044,6.1348503501438705,3.9627161197436642
14.022451457,8.08619,20083.0,14.93,810.0,101.92,2707.7,0,1,0,0,6061.0,4.401,1.05,13.424,FALSE POSITIVE,2.768204123921957,9.907678757154596,6.698268054115413,4.6339519874135435,7.904224093981544
2.442945167,4.0145,677.9,38.29,1587.0,1499.89,102.8,0,1,1,1,5657.0,4.121,1.428,13.771,FALSE POSITIVE,3.6709700335703683,6.520473841307601,7.370230641807081,7.313813544471008,4.642465970731788
1.312459403,1.459,36.9,1.65,2824.0,15018.33,13.9,0,0,1,0,6543.0,3.782,2.507,12.524,FALSE POSITIVE,0.9745596399981308,3.6349511120883804,7.946263643580541,9.617093317132783,2.7013612129514133
11.1916199,2.1,166.4,1.47,782.0,88.34,11.9,0,0,0,0,5646.0,4.464,0.956,14.528,CANDIDATE,0.9042181506398859,5.120386158055375,6.663132695990803,4.492449315923973,2.5572273113676265
2.99792926,4.398,45.4,1.12,1616.0,1611.51,16.0,0,0,0,0,5888.0,4.061,1.645,12.003,CONFIRMED,0.7514160886839212,3.8372994592322094,7.388327859577107,7.3855472502010855,2.833213344056216
60.8660974,4.397,714.3,1.39,244.0,0.84,15.4,0,0,0,0,3808.0,4.734,0.522,15.757,CONFIRMED,0.8712933659434192,6.572702035114338,5.501258210544727,0.6097655716208943,2.797281334830153
2.11547854,3.665,222.9,1.66,1521.0,1264.56,21.6,0,0,1,1,6208.0,4.454,1.024,15.542,FALSE POSITIVE,0.9783261227936076,5.411199523604709,7.3277805384216315,7.143269990951344,3.1179499062782403
174.731515,8.257,1179.9,3.0,287.0,1.6,16.5,0,0,0,0,5201.0,4.447,0.897,15.707,CANDIDATE,1.3862943611198906,7.074032138607236,5.662960480135946,0.9555114450274365,2.8622008809294686
5.54867998,4.665,68.9,0.68,882.0,143.26,15.4,0,0,1,0,5258.0,4.514,0.835,12.837,FALSE POSITIVE,0.5187937934151676,4.247065649239764,6.78332520060396,4.971617227075527,2.797281334830153
1.22174063,7.443,32.2,0.46,1461.0,1081.5,19.4,1,0,0,0,5258.0,4.514,0.835,12.837,FALSE POSITIVE,0.3784364357202451,3.502549875922443,7.2875606403097235,6.987028459876645,3.0155349008501706
3.48412874,1.422,161.6,1.16,1132.0,389.41,13.3,0,0,0,0,5696.0,4.519,0.921,14.953,CONFIRMED,0.7701082216960736,5.0912931971137105,7.0326242610280065,5.967197468964984,2.6602595372658615
13.74883059,6.0968,425.9,3.63,975.0,213.84,167.6,0,0,0,0,5862.0,4.05,1.67,11.565,CONFIRMED,1.5325568680981427,6.056549793763916,6.883462586413092,5.369893565037259,5.127529045567755
0.858546796,1.1,106.1,0.88,1671.0,1846.35,12.2,0,0,0,0,5269.0,4.491,0.864,15.247,CANDIDATE,0.6312717768418579,4.673762977453703,7.421775793644647,7.52150745872783,2.580216829592325
5.518195,1.81,27.1,0.46,969.0,208.54,5.2,0,0,0,0,5767.0,4.538,0.881,12.549,CANDIDATE,0.3784364357202451,3.3357695763397,6.877296071497429,5.344914651924819,1.8245492920510458
4.603575293,2.3499,440.4,1.51,810.0,101.65,79.7,0,0,0,0,4783.0,4.602,0.741,12.97,CONFIRMED,0.9202827531436926,6.089951493822636,6.698268054115413,4.6313251434649425,4.390738575275903
24.30784323,2.6054,677.1,2.14,532.0,18.87,35.6,0,0,0,0,5313.0,4.571,0.82,12.63,CONFIRMED,1.144222799920162,6.519294769689797,6.278521424165844,2.9892110565637253,3.6000482404073204
19.67409703,3.7535,204.9,1.78,711.0,60.37,39.0,0,0,0,0,6023.0,4.423,1.031,12.797,CONFIRMED,1.0224509277025458,5.327390614033744,6.568077911411976,4.116921116401006,3.6888794541139363
3.487688776,3.83661,1298.8,5.64,1445.0,1033.07,350.6,0,0,0,0,5576.0,4.065,1.593,13.77,CONFIRMED,1.8931119634883424,7.169965685460248,7.27655640271871,6.941257751036138,5.862494165811022
81.737872,6.6923,628.8,2.16,385.0,5.2,135.4,0,0,0,0,5559.0,4.502,0.873,11.195,CONFIRMED,1.1505720275988207,6.4454023086669245,5.955837369464831,1.8245492920510458,4.915591745409362
75.1122132,4.9458,3751.5,23.23,777.0,86.18,384.0,0,0,0,0,6201.0,3.616,3.354,11.714,CANDIDATE,3.1875915348284343,8.230177563507617,6.656726524178391,4.467974946810247,5.953243334287785
31.578651216,2.12791,2125.4,4.52,570.0,24.94,324.3,0,0,0,0,5733.0,4.442,0.99,11.105,CONFIRMED,1.7083778602890038,7.662185687958981,6.3473892096560105,3.255786178888298,5.784747833479305
110.32167272,13.3624,7296.6,18.6,761.0,79.11,2217.1,0,1,0,0,9244.0,4.159,2.025,11.375,FALSE POSITIVE,2.975529566236472,8.895300805957437,6.635946555686647,4.383400690227026,7.704406252556744
5.88527364,1.9531,112.7,1.59,1253.0,583.47,27.4,0,0,0,0,6070.0,4.157,1.431,11.992,CONFIRMED,0.9516578757114464,4.73356340075649,7.134093721192866,6.370705453675313,3.3463891451671604
1.086486129,0.8383,66.0,1.69,2539.0,9816.28,20.2,0,0,1,0,5911.0,3.861,2.0,12.988,FALSE POSITIVE,0.9895411936137477,4.204692619390966,7.8399193600125825,9.191899377237494,3.054001181677967
3.76562031,1.288,232.6,19.39,1084.0,326.2,14.6,0,0,0,0,5743.0,4.553,0.853,14.698,CANDIDATE,3.015044584586364,5.453610250954072,6.98933526597456,5.790571604728592,2.747270914255491
86.1160885,6.058,875.2,3.11,441.0,8.93,17.8,0,0,0,0,6161.0,4.454,1.053,15.831,CONFIRMED,1.4134230285081433,6.775594375379798,6.091309882077698,2.295560478057081,2.9338568698359033
3.61460332,3.227,43.9,0.9,1397.0,900.38,15.4,0,0,0,0,5799.0,4.161,1.375,13.219,CONFIRMED,0.6418538861723948,3.8044377947482086,7.242797922793756,6.803926922302387,2.797281334830153
8.45744892,3.2893,77.4,1.02,982.0,220.05,31.0,0,0,0,0,5903.0,4.304,1.137,11.529,CONFIRMED,0.7030975114131134,4.361823927356363,6.890609120147166,5.398388920272252,3.4657359027997265
2.46288834,1.724,47.4,0.67,1391.0,883.43,11.9,0,0,0,0,5893.0,4.395,0.967,13.308,CANDIDATE,0.5128236264286637,3.8794998137225862,7.238496840894365,6.784943369710555,2.5572273113676265
3.82223397,1.924,362.7,1.05,601.0,30.84,15.9,0,0,0,0,3729.0,4.733,0.514,15.665,CONFIRMED,0.7178397931503169,5.896329351992943,6.400257445308821,3.460723360976182,2.827313621929028
17.067644,6.026,262.4,1.62,769.0,82.56,13.5,0,0,0,0,6347.0,4.464,0.996,15.372,CONFIRMED,0.9631743177730056,5.573673789309181,6.646390514847729,4.425564936688365,2.6741486494265287
5.78542702,2.271,256.2,1.91,1212.0,510.79,15.4,0,0,1,0,6555.0,4.374,1.178,15.451,FALSE POSITIVE,1.068153081183401,5.549853992363464,7.10085190894405,6.237914384652426,2.797281334830153
29.6099055,7.433,120.1,1.74,629.0,37.12,14.3,0,0,0,0,5812.0,4.329,1.122,13.619,CONFIRMED,1.007957920399979,4.796616650559047,6.4457198193855785,3.6407390787860012,2.72785282839839
3.42390809,1.773,153.1,1.25,1212.0,508.75,13.1,0,0,0,0,5788.0,4.442,1.015,15.067,CONFIRMED,0.8109302162163288,5.03760174232607,7.10085190894405,6.233920409454565,2.6461747973841225
5.21104597,3.3447,102.7,1.18,1107.0,354.82,36.9,0,0,0,0,6023.0,4.423,1.031,12.797,CONFIRMED,0.7793248768009976,4.641502115235482,7.010311867307229,5.8744249850066295,3.6349511120883804
35.5969684,6.691,684.5,3.72,646.0,41.06,52.5,0,0,0,0,6212.0,4.309,1.209,12.351,CONFIRMED,1.551808799597464,6.530148499002369,6.472346294500901,3.7390971702745537,3.979681653901961
1.633107509,1.491,60.8,0.53,1083.0,324.97,21.7,0,0,1,0,4579.0,4.596,0.684,12.843,FALSE POSITIVE,0.4252677354043441,4.123903364463645,6.988413181999592,5.786805352592313,3.122364924487357
66.1544958,6.945,1972.0,3.33,315.0,2.33,42.7,0,0,0,1,4679.0,4.627,0.643,12.655,FALSE POSITIVE,1.4655675420143985,7.587310506022615,5.755742213586912,1.2029723039923526,3.7773481021015445
11.57890926,2.7207,243.4,2.06,951.0,193.48,54.8,0,0,0,0,6156.0,4.284,1.303,12.459,CONFIRMED,1.1184149159642893,5.4988062272974405,6.858565034791365,5.2703293300078675,4.021773869387265
10.10463142,2.369,114.6,1.59,1046.0,283.38,24.1,0,0,0,0,6070.0,4.157,1.431,11.992,CONFIRMED,0.9516578757114464,4.750135956238277,6.953684210870537,5.650311371968228,3.2228678461377385
42.88247951,9.7471,408.9,3.61,709.0,59.6,112.2,0,0,0,0,6143.0,4.039,1.763,11.931,CONFIRMED,1.5282278570085572,6.015913227510292,6.565264970035361,4.104294893075269,4.729156165769083
9.43414171,2.8112,3977.0,5.73,791.0,92.39,40.2,0,0,0,0,5578.0,4.518,0.886,11.582,CONFIRMED,1.9065751436566365,8.288534459413917,6.674561391814426,4.536784273121627,3.7184382563554808
22.95062278,4.4814,129.8,2.17,873.0,137.23,32.9,0,0,0,0,6143.0,4.039,1.763,11.931,CONFIRMED,1.1537315878891892,4.873669439023098,6.773080375655535,4.928918964476265,3.5234150143864045
498.391282,6.135,1590.0,17.14,339.0,3.11,49.7,0,1,0,0,5134.0,3.611,3.107,12.193,FALSE POSITIVE,2.8981194446869907,7.372118028337787,5.8289456176102075,1.4134230285081433,3.9259259105971376
125.6291479,9.108,7841.6,10.02,388.0,5.35,150.4,0,0,0,0,5819.0,4.334,1.111,12.391,CONFIRMED,2.3997118037247684,8.96732569101956,5.963579343618446,1.8484548129046003,5.019925341003349
45.1178526,3.737,389.2,2.78,517.0,16.87,17.3,0,0,1,0,5585.0,4.339,1.038,14.72,FALSE POSITIVE,1.3297240096314962,5.96665942818901,6.249975242259483,2.8831233291713367,2.9069010598473755
4.17939037,2.647,172.8,1.52,1194.0,478.98,16.1,0,0,0,0,5633.0,4.296,1.162,14.927,CONFIRMED,0.924258901523332,5.157905212831292,7.085901464365611,6.1737444363671905,2.8390784635086144
10.9192653,4.572,91.1,1.9,1107.0,355.29,15.0,0,0,0,0,5745.0,3.939,1.972,13.534,CANDIDATE,1.0647107369924282,4.522874943261261,7.010311867307229,5.875745005981608,2.772588722239781
0.803835923,1.397,52.6,0.78,2129.0,4863.18,12.4,0,0,1,0,6242.0,4.442,1.047,13.7,FALSE POSITIVE,0.5766133643039938,3.9815490680767565,7.6638772587034705,8.489653429540224,2.5952547069568657
2.76263737,1.821,185.0,1.25,1231.0,544.05,14.1,0,0,0,0,5772.0,4.528,0.901,15.4,CONFIRMED,0.8109302162163288,5.225746673713202,7.116394144093465,6.300877533574368,2.714694743820879
11.9216035,5.009,43.2,0.87,851.0,123.89,15.1,0,0,0,0,6006.0,4.403,1.082,11.973,CONFIRMED,0.6259384308664953,3.7887247890836524,6.747586526829315,4.827433349874994,2.7788192719904172
6.80257947,4.608,32.7,0.73,1026.0,262.26,14.7,0,0,0,0,6006.0,4.403,1.082,11.973,CONFIRMED,0.5481214085096876,3.517497837358316,6.934397209928558,5.573142136997261,2.7536607123542622
8.70312154,4.807,32.0,0.72,945.0,188.7,13.0,0,0,0,0,6006.0,4.403,1.082,11.973,CONFIRMED,0.5423242908253616,3.4965075614664802,6.852242569051878,5.245443876940969,2.639057329615259
1.332557603,6.043,225.3,19.88,1703.0,1983.27,28.1,0,0,1,1,6091.0,4.487,0.967,15.787,FALSE POSITIVE,3.038791763014438,5.421861552639491,7.440733707389261,7.593006367295267,3.370738174177447
11.32029599,4.5866,4303.5,8.02,811.0,102.12,85.0,0,1,1,1,5780.0,4.438,1.0,13.29,FALSE POSITIVE,2.199444334074532,8.36741626609801,6.699500340161678,4.635893358630932,4.454347296253507
26.723169,8.501,195.0,2.31,781.0,88.1,67.5,0,0,0,0,5862.0,4.05,1.67,11.565,CONFIRMED,1.1969481893889715,5.278114659230518,6.661854740545311,4.489759334476764,4.22683374526818
16.39926461,3.4108,220.8,1.94,847.0,121.53,46.4,0,0,0,0,6156.0,4.284,1.303,12.459,CONFIRMED,1.0784095813505903,5.401776074916267,6.742880635791903,4.808355897961355,3.858622228701031
18.73577127,3.0356,567.2,2.1,568.0,24.66,81.8,0,0,0,0,5188.0,4.547,0.795,12.99,CONFIRMED,1.1314021114911006,6.342473469420088,6.343880434126331,3.2449333591874905,4.416428061391214
8.43639829,3.2451,345.5,1.5,742.0,71.51,76.8,0,0,0,0,5188.0,4.547,0.795,12.99,CONFIRMED,0.9162907318741551,5.847882818629958,6.610696044717759,4.2837244833835015,4.354141431184346
13.78109471,2.3188,756.0,1.42,402.0,6.17,112.8,0,0,0,0,3846.0,4.738,0.503,12.925,CONFIRMED,0.8837675401685949,6.6293632534374485,5.998936561946683,1.969905654611529,4.73444252169223
23.08902241,1.7012,598.3,1.24,338.0,3.1,57.4,0,0,0,0,3846.0,4.738,0.503,12.925,CONFIRMED,0.8064758658669485,6.39576230746414,5.82600010738045,1.410986973710262,4.067315889834181
6.02977241,3.961,54.6,1.18,1204.0,496.46,11.5,0,0,0,0,5576.0,4.065,1.593,13.77,CONFIRMED,0.7793248768009976,4.018183201256536,7.094234845924755,6.209515151356182,2.5257286443082556
135.1879934,8.8191,663.4,2.32,345.0,3.33,85.8,0,0,0,0,5731.0,4.451,0.906,12.765,CONFIRMED,1.199964782928397,6.49888437773914,5.846438775057724,1.4655675420143985,4.463606621666305
172.7046083,11.347,659.1,2.85,355.0,3.77,92.9,0,0,0,0,5851.0,4.302,1.116,12.209,CONFIRMED,1.3480731482996928,6.492391338694725,5.87493073085203,1.5623463049002497,4.542230386214217
988.8811177,5.9504,5060.0,10.81,223.0,0.58,136.4,0,0,0,0,5755.0,4.101,1.549,13.293,CONFIRMED,2.468946630209271,8.529319371214077,5.4116460518550396,0.4574248470388754,4.922896379788249
44.14599042,3.4015,4467.8,121.48,624.0,35.87,99.6,0,1,1,1,6692.0,4.383,1.152,13.754,FALSE POSITIVE,4.807947751349428,8.404875195190913,6.437751649736401,3.607398212246053,4.611152257665639
1.411627439,1.0814,515.2,2.99,1966.0,3523.63,53.1,0,1,1,0,6692.0,4.383,1.152,13.754,FALSE POSITIVE,1.3837912309017721,6.246494287284514,7.584264818389059,8.1675307451982,3.9908341858524357
19.270825843,4.1281,6660.5,7.74,661.0,45.05,577.1,0,0,0,0,5779.0,4.491,0.956,13.803,CONFIRMED,2.167910189667444,8.804099963400267,6.495265555937008,3.8297277627013155,6.3597468640884305
5.05368985,2.514,171.5,1.21,1007.0,243.06,11.5,0,0,0,0,5772.0,4.528,0.901,15.4,CONFIRMED,0.7929925155296614,5.150397236471415,6.915723448631314,5.497414096703693,2.5257286443082556
4.39049637,3.0112,113.5,2.07,1637.0,1701.16,31.1,0,0,1,0,6429.0,3.989,1.908,13.33,FALSE POSITIVE,1.1216775615991057,4.740574822994295,7.401231264413015,7.439653311765462,3.4688560301359703
13.1829329,3.594,518.0,1.84,661.0,45.19,13.8,0,0,0,0,5382.0,4.571,0.827,16.239,CONFIRMED,1.0438040521731147,6.251903883165888,6.495265555937008,3.832763324442514,2.6946271807700692
3.51575492,1.381,237.4,1.35,1033.0,269.57,15.2,0,0,0,0,5094.0,4.45,0.901,14.897,CONFIRMED,0.8544153281560676,5.473949935191195,6.9411900550683745,5.600530844845727,2.785011242238338
87.5177787,2.55,136.5,1.85,451.0,9.76,12.2,0,0,0,0,5903.0,4.304,1.137,11.529,CONFIRMED,1.0473189942805592,4.923623917106626,6.113682179832232,2.3758355547336385,2.580216829592325
14.0498182,2.907,472.0,1.45,480.0,12.56,14.5,0,0,1,0,4228.0,4.618,0.652,15.648,FALSE POSITIVE,0.8960880245566356,6.159095388491933,6.175867270105761,2.6071242825122494,2.740840023925201
14.2563272,4.796,206.1,1.73,797.0,95.22,14.3,0,0,0,0,6140.0,4.455,1.027,15.192,CONFIRMED,1.0043016091968684,5.333201768401539,6.682108597449809,4.5666372362713075,2.72785282839839
4.21223579,7.898,116.4,1.04,887.0,146.4,12.8,0,0,0,0,5116.0,4.591,0.7,15.277,CANDIDATE,0.712949807856125,4.765586907393996,6.78897174299217,4.993149979755236,2.624668592163159
0.968980781,1.517,118.5,1.08,1844.0,2730.51,12.8,0,0,0,0,5866.0,4.473,1.0,15.415,CONFIRMED,0.7323678937132266,4.783316371371566,7.520234556474628,7.9126098488212,2.624668592163159
8.589562,9.885,245.4,15.95,891.0,148.61,14.0,1,0,0,1,5766.0,4.404,0.945,15.214,FALSE POSITIVE,2.830267833826459,5.506956231659364,6.79346613258001,5.008031908226141,2.70805020110221
